"EventDate","StreetName","lat","long","X","Y","Vomit","HumanFouling","blood","Urine"
"2014-01-30 00:00:00","LEINSTER SQUARE","51.5136331","-0.1914341","525596","180961","Yes","NO","NO","NO"
"2013-11-22 00:00:00","PORTMAN MEWS SOUTH","51.5145432","-0.1563178","528030","181123","Yes","NO","NO","Yes"
"2014-02-03 00:00:00","PORTMAN MEWS SOUTH","51.5145432","-0.1563178","528030","181123","Yes","NO","NO","NO"
"2012-12-10 00:00:00","PARK ROAD","51.5294951","-0.1671315","527238","182766","Yes","NO","NO","NO"
"2013-10-25 00:00:00","WELLINGTON ROAD","51.5302302","-0.1691930","527093","182845","Yes","NO","NO","NO"
"2013-11-29 00:00:00","WELLINGTON ROAD","51.5302302","-0.1691930","527093","182845","NO","NO","NO","Yes"
"2012-12-06 00:00:00","WYNDHAM MEWS","51.5191611","-0.1600518","527758","181630","NO","Yes","NO","NO"
"2013-04-27 00:00:00","WYNDHAM MEWS","51.5191611","-0.1600518","527758","181630","NO","Yes","NO","NO"
"2012-05-23 00:00:00","WYNDHAM MEWS","51.5191611","-0.1600518","527758","181630","NO","Yes","NO","NO"
"2013-07-06 00:00:00","ALDFORD STREET","51.5088508","-0.1523109","528324","180497","NO","Yes","NO","NO"
"2013-03-09 00:00:00","ALDFORD STREET","51.5088508","-0.1523109","528324","180497","NO","Yes","NO","NO"
"2012-08-22 00:00:00","BERNERS PLACE","51.5170084","-0.1359096","529439","181433","NO","Yes","NO","NO"
"2013-11-20 00:00:00","BERNERS PLACE","51.5170084","-0.1359096","529439","181433","NO","Yes","NO","NO"
"2013-09-23 00:00:00","BERNERS PLACE","51.5170084","-0.1359096","529439","181433","NO","Yes","NO","NO"
"2012-09-19 00:00:00","CRAWFORD PLACE","51.5176551","-0.1666707","527303","181451","NO","Yes","NO","NO"
"2012-09-19 00:00:00","CRAWFORD PLACE","51.5176551","-0.1666707","527303","181451","NO","Yes","NO","NO"
"2013-12-13 00:00:00","LONGMOORE STREET","51.4929045","-0.1396595","529247","178746","Yes","NO","NO","NO"
"2012-12-07 00:00:00","BOURDON STREET","51.5121360","-0.1450873","528816","180875","NO","NO","NO","Yes"
"2013-07-18 00:00:00","BOURDON STREET","51.5121360","-0.1450873","528816","180875","NO","NO","NO","Yes"
"2012-10-15 00:00:00","CAVENDISH SQUARE","51.5168534","-0.1459909","528740","181398","NO","NO","NO","Yes"
"2012-09-03 00:00:00","CAVENDISH SQUARE","51.5168534","-0.1459909","528740","181398","Yes","NO","NO","NO"
"2013-07-12 00:00:00","DOUGLAS STREET","51.4913789","-0.1336281","529670","178587","NO","NO","NO","Yes"
"2013-07-18 00:00:00","DOUGLAS STREET","51.4913789","-0.1336281","529670","178587","NO","NO","NO","Yes"
"2013-07-19 00:00:00","DOUGLAS STREET","51.4913789","-0.1336281","529670","178587","NO","NO","NO","Yes"
"2013-07-19 00:00:00","DOUGLAS STREET","51.4913789","-0.1336281","529670","178587","NO","NO","NO","Yes"
"2013-07-20 00:00:00","DOUGLAS STREET","51.4913789","-0.1336281","529670","178587","NO","NO","NO","Yes"
"2012-11-14 00:00:00","LEICESTER SQUARE","51.5108960","-0.1298614","529876","180764","Yes","Yes","NO","NO"
"2013-08-03 00:00:00","LEICESTER SQUARE","51.5105986","-0.1308323","529810","180729","Yes","NO","NO","NO"
"2013-08-04 00:00:00","LEICESTER SQUARE","51.5105986","-0.1308323","529810","180729","Yes","NO","NO","NO"
"2012-07-05 00:00:00","LEICESTER SQUARE","51.5105986","-0.1308323","529810","180729","Yes","NO","NO","NO"
"2013-06-28 00:00:00","LEICESTER SQUARE","51.5105986","-0.1308323","529810","180729","Yes","NO","NO","NO"
"2014-02-02 00:00:00","CHESTER SQUARE","51.4955340","-0.1495506","528553","179021","NO","NO","Yes","NO"
"2014-02-02 00:00:00","CHESTER SQUARE","51.4955340","-0.1495506","528553","179021","NO","NO","Yes","NO"
"2012-09-10 00:00:00","GROSVENOR GARDENS","51.4959139","-0.1454804","528835","179070","Yes","NO","NO","NO"
"2013-07-03 00:00:00","PADDINGTON STREET","51.5206568","-0.1539374","528178","181807","Yes","NO","NO","NO"
"2013-07-29 00:00:00","SHERATON STREET","51.5150379","-0.1341453","529567","181217","NO","Yes","NO","NO"
"2013-07-29 00:00:00","SHERATON STREET","51.5150379","-0.1341453","529567","181217","NO","Yes","NO","NO"
"2013-01-07 00:00:00","DUKE OF YORK STREET","51.5076614","-0.1356861","529481","180394","NO","Yes","NO","NO"
"2012-12-19 00:00:00","HANSON STREET","51.5204834","-0.1406830","529098","181811","Yes","NO","NO","NO"
"2012-10-11 00:00:00","RAMILLIES STREET","51.5144699","-0.1385788","529261","181146","Yes","NO","NO","NO"
"2013-12-16 00:00:00","LITTLE TITCHFIELD STREET","51.5182043","-0.1404300","529122","181558","NO","Yes","NO","NO"
"2012-08-03 00:00:00","LODGE ROAD","51.5275128","-0.1718295","526918","182538","NO","NO","Yes","NO"
"2013-02-12 00:00:00","LODGE ROAD","51.5275128","-0.1718295","526918","182538","NO","NO","NO","Yes"
"2013-02-12 00:00:00","LODGE ROAD","51.5275128","-0.1718295","526918","182538","NO","NO","NO","Yes"
"2013-07-01 00:00:00","FORSET STREET","51.5165595","-0.1643671","527466","181333","NO","NO","NO","Yes"
"2013-09-02 00:00:00","FORSET STREET","51.5165595","-0.1643671","527466","181333","NO","NO","NO","Yes"
"2013-06-25 00:00:00","FORSET STREET","51.5165595","-0.1643671","527466","181333","NO","NO","NO","Yes"
"2013-09-24 00:00:00","FORSET STREET","51.5165595","-0.1643671","527466","181333","NO","NO","NO","Yes"
"2013-05-20 00:00:00","FORSET STREET","51.5165595","-0.1643671","527466","181333","NO","Yes","NO","NO"
"2012-09-23 00:00:00","YORK BUILDINGS","51.5089410","-0.1234422","530327","180558","NO","Yes","NO","NO"
"2013-05-03 00:00:00","CRAIG'S COURT","51.5066630","-0.1273100","530065","180297","NO","NO","NO","Yes"
"2013-05-07 00:00:00","CRAIG'S COURT","51.5066630","-0.1273100","530065","180297","NO","NO","NO","Yes"
"2012-08-07 00:00:00","CRAIG'S COURT","51.5066630","-0.1273100","530065","180297","NO","NO","NO","Yes"
"2012-12-04 00:00:00","CRAIG'S COURT","51.5066630","-0.1273100","530065","180297","NO","NO","NO","Yes"
"2013-07-03 00:00:00","CRAIG'S COURT","51.5066630","-0.1273100","530065","180297","NO","NO","NO","Yes"
"2013-09-27 00:00:00","CRAIG'S COURT","51.5066630","-0.1273100","530065","180297","NO","NO","NO","Yes"
"2013-04-24 00:00:00","CRAIG'S COURT","51.5066630","-0.1273100","530065","180297","NO","Yes","NO","NO"
"2013-05-21 00:00:00","CRAIG'S COURT","51.5066630","-0.1273100","530065","180297","NO","NO","NO","Yes"
"2012-07-01 00:00:00","CRAIG'S COURT","51.5066630","-0.1273100","530065","180297","NO","NO","NO","Yes"
"2012-08-01 00:00:00","CRAIG'S COURT","51.5066630","-0.1273100","530065","180297","NO","NO","NO","Yes"
"2012-09-13 00:00:00","CRAIG'S COURT","51.5066630","-0.1273100","530065","180297","Yes","NO","NO","NO"
"2013-03-29 00:00:00","CRAIG'S COURT","51.5066630","-0.1273100","530065","180297","NO","NO","NO","Yes"
"2013-07-15 00:00:00","CRAIG'S COURT","51.5066630","-0.1273100","530065","180297","NO","NO","NO","Yes"
"2013-10-07 00:00:00","CRAIG'S COURT","51.5066630","-0.1273100","530065","180297","NO","NO","NO","Yes"
"2013-05-10 00:00:00","CRAIG'S COURT","51.5066630","-0.1273100","530065","180297","NO","NO","NO","Yes"
"2013-05-01 00:00:00","CRAIG'S COURT","51.5066630","-0.1273100","530065","180297","NO","NO","NO","Yes"
"2013-12-09 00:00:00","CRAIG'S COURT","51.5066630","-0.1273100","530065","180297","NO","Yes","NO","NO"
"2012-09-11 00:00:00","CRAIG'S COURT","51.5066630","-0.1273100","530065","180297","NO","NO","NO","Yes"
"2012-09-21 00:00:00","CRAIG'S COURT","51.5066630","-0.1273100","530065","180297","NO","NO","NO","Yes"
"2013-07-08 00:00:00","CRAIG'S COURT","51.5066630","-0.1273100","530065","180297","NO","NO","NO","Yes"
"2012-07-15 00:00:00","CRAIG'S COURT","51.5066630","-0.1273100","530065","180297","NO","Yes","NO","NO"
"2012-08-13 00:00:00","CRAIG'S COURT","51.5066630","-0.1273100","530065","180297","NO","NO","NO","Yes"
"2013-06-27 00:00:00","CRAIG'S COURT","51.5066630","-0.1273100","530065","180297","NO","NO","NO","Yes"
"2013-06-10 00:00:00","CRAIG'S COURT","51.5066630","-0.1273100","530065","180297","NO","NO","NO","Yes"
"2012-04-04 00:00:00","CRAIG'S COURT","51.5066630","-0.1273100","530065","180297","NO","NO","NO","Yes"
"2012-07-23 00:00:00","CRAIG'S COURT","51.5066630","-0.1273100","530065","180297","NO","Yes","NO","NO"
"2012-08-28 00:00:00","ALDRIDGE ROAD VILLAS","51.5183163","-0.1994932","525024","181468","NO","Yes","NO","NO"
"2012-08-28 00:00:00","ALDRIDGE ROAD VILLAS","51.5183163","-0.1994932","525024","181468","NO","Yes","NO","NO"
"2013-10-19 00:00:00","LITTLE ESSEX STREET","51.5124385","-0.1133109","531020","180965","NO","NO","NO","Yes"
"2014-01-27 00:00:00","BOSTON PLACE","51.5240177","-0.1629553","527543","182165","NO","Yes","NO","NO"
"2013-08-14 00:00:00","BOSTON PLACE","51.5240177","-0.1629553","527543","182165","NO","NO","NO","Yes"
"2012-10-21 00:00:00","BROOK STREET","51.5126817","-0.1483222","528590","180930","NO","Yes","NO","NO"
"2013-08-28 00:00:00","BROOK STREET","51.5126817","-0.1483222","528590","180930","NO","Yes","NO","NO"
"2013-10-04 00:00:00","BROOK STREET","51.5126817","-0.1483222","528590","180930","NO","NO","NO","Yes"
"2013-08-14 00:00:00","BROOK STREET","51.5126817","-0.1483222","528590","180930","NO","Yes","NO","NO"
"2012-12-17 00:00:00","HOWLEY PLACE","51.5210718","-0.1805013","526334","181807","Yes","NO","NO","NO"
"2012-08-13 00:00:00","VICTORIA EMBANKMENT","51.5019511","-0.1238448","530319","179780","NO","NO","NO","Yes"
"2012-11-02 00:00:00","VICTORIA EMBANKMENT","51.5019511","-0.1238448","530319","179780","NO","Yes","NO","NO"
"2012-04-24 00:00:00","VICTORIA EMBANKMENT","51.5115955","-0.1045257","531632","180887","NO","Yes","NO","NO"
"2012-05-01 00:00:00","VICTORIA EMBANKMENT","51.5115955","-0.1045257","531632","180887","NO","NO","NO","Yes"
"2012-09-11 00:00:00","VICTORIA EMBANKMENT","51.5046550","-0.1230996","530363","180082","NO","NO","NO","Yes"
"2013-08-01 00:00:00","VICTORIA EMBANKMENT","51.5065595","-0.1224161","530405","180295","Yes","NO","NO","NO"
"2013-10-29 00:00:00","VICTORIA EMBANKMENT","51.5065595","-0.1224161","530405","180295","NO","Yes","NO","NO"
"2012-08-08 00:00:00","VICTORIA EMBANKMENT","51.5065595","-0.1224161","530405","180295","NO","NO","NO","Yes"
"2012-08-09 00:00:00","VICTORIA EMBANKMENT","51.5065595","-0.1224161","530405","180295","NO","NO","NO","Yes"
"2013-09-27 00:00:00","VICTORIA EMBANKMENT","51.5065595","-0.1224161","530405","180295","NO","Yes","NO","NO"
"2013-01-09 00:00:00","BELGRAVE SQUARE","51.4985362","-0.1528868","528313","179349","NO","NO","Yes","NO"
"2012-05-25 00:00:00","BELGRAVE SQUARE","51.4985362","-0.1528868","528313","179349","NO","Yes","NO","NO"
"2013-11-27 00:00:00","TRAFALGAR SQUARE","51.5083368","-0.1272176","530067","180484","NO","Yes","NO","NO"
"2012-12-16 00:00:00","TRAFALGAR SQUARE","51.5083368","-0.1272176","530067","180484","Yes","NO","NO","NO"
"2012-05-04 00:00:00","TRAFALGAR SQUARE","51.5083368","-0.1272176","530067","180484","Yes","Yes","NO","NO"
"2013-06-26 00:00:00","BOURCHIER STREET","51.5129456","-0.1328859","529660","180986","NO","Yes","NO","NO"
"2012-08-22 00:00:00","BOURCHIER STREET","51.5129456","-0.1328859","529660","180986","NO","Yes","NO","NO"
"2013-08-29 00:00:00","BOURCHIER STREET","51.5129456","-0.1328859","529660","180986","NO","NO","NO","Yes"
"2014-01-30 00:00:00","BOURCHIER STREET","51.5129456","-0.1328859","529660","180986","NO","Yes","NO","NO"
"2013-07-24 00:00:00","BOURCHIER STREET","51.5129456","-0.1328859","529660","180986","NO","Yes","NO","Yes"
"2013-04-25 00:00:00","BOURCHIER STREET","51.5129456","-0.1328859","529660","180986","NO","Yes","NO","NO"
"2013-07-26 00:00:00","BOURCHIER STREET","51.5129456","-0.1328859","529660","180986","NO","Yes","NO","NO"
"2013-07-28 00:00:00","BOURCHIER STREET","51.5129456","-0.1328859","529660","180986","NO","Yes","NO","NO"
"2013-08-13 00:00:00","BOURCHIER STREET","51.5129456","-0.1328859","529660","180986","Yes","NO","NO","NO"
"2013-04-23 00:00:00","CAMBRIDGE SQUARE","51.5160556","-0.1688692","527155","181269","NO","Yes","NO","NO"
"2013-02-15 00:00:00","DUKE STREET ST JAMES'S","51.5073377","-0.1377797","529337","180354","NO","Yes","NO","NO"
"2012-07-29 00:00:00","DUKE STREET ST JAMES'S","51.5078920","-0.1383138","529298","180415","NO","NO","NO","Yes"
"2012-08-30 00:00:00","HANOVER STREET","51.5138029","-0.1424541","528994","181065","NO","NO","Yes","NO"
"2013-03-07 00:00:00","BRYANSTON SQUARE","51.5185654","-0.1616325","527650","181561","NO","Yes","NO","NO"
"2013-05-21 00:00:00","BRYANSTON SQUARE","51.5185654","-0.1616325","527650","181561","NO","Yes","NO","NO"
"2013-11-08 00:00:00","GREENCOAT PLACE","51.4944762","-0.1372617","529409","178925","NO","Yes","NO","NO"
"2013-09-02 00:00:00","GREENCOAT PLACE","51.4944762","-0.1372617","529409","178925","Yes","NO","NO","NO"
"2013-08-30 00:00:00","GREENCOAT PLACE","51.4944762","-0.1372617","529409","178925","Yes","NO","NO","NO"
"2013-01-08 00:00:00","WELLINGTON STREET","51.5115022","-0.1194025","530600","180850","NO","Yes","NO","NO"
"2013-03-14 00:00:00","AGAR STREET","51.5101044","-0.1247778","530231","180685","Yes","NO","NO","NO"
"2013-08-09 00:00:00","AGAR STREET","51.5101044","-0.1247778","530231","180685","NO","Yes","NO","NO"
"2012-09-02 00:00:00","AGAR STREET","51.5101044","-0.1247778","530231","180685","Yes","NO","NO","NO"
"2013-06-26 00:00:00","PARLIAMENT SQUARE","51.5002000","-0.1262508","530157","179581","NO","Yes","NO","NO"
"2012-07-29 00:00:00","PARLIAMENT SQUARE","51.5002000","-0.1262508","530157","179581","Yes","NO","NO","NO"
"2013-07-01 00:00:00","HOPKINS STREET","51.5128997","-0.1348380","529525","180978","NO","NO","NO","Yes"
"2013-07-17 00:00:00","HOPKINS STREET","51.5128997","-0.1348380","529525","180978","NO","Yes","NO","NO"
"2012-05-03 00:00:00","HOPKINS STREET","51.5128997","-0.1348380","529525","180978","NO","Yes","NO","NO"
"2013-09-18 00:00:00","BRIDLE LANE","51.5114041","-0.1357926","529463","180810","NO","Yes","NO","NO"
"2013-07-10 00:00:00","BRIDLE LANE","51.5114041","-0.1357926","529463","180810","NO","NO","NO","Yes"
"2012-09-17 00:00:00","BRIDLE LANE","51.5114041","-0.1357926","529463","180810","NO","Yes","NO","NO"
"2013-07-15 00:00:00","BRIDLE LANE","51.5114041","-0.1357926","529463","180810","NO","Yes","NO","NO"
"2013-10-01 00:00:00","BRIDLE LANE","51.5114041","-0.1357926","529463","180810","NO","Yes","NO","Yes"
"2013-07-20 00:00:00","BRIDLE LANE","51.5114041","-0.1357926","529463","180810","NO","NO","NO","Yes"
"2012-05-22 00:00:00","KNIGHTSBRIDGE","51.5024394","-0.1562014","528072","179777","NO","NO","Yes","NO"
"2012-09-07 00:00:00","KNIGHTSBRIDGE","51.5024394","-0.1562014","528072","179777","NO","NO","NO","Yes"
"2012-09-07 00:00:00","KNIGHTSBRIDGE","51.5024394","-0.1562014","528072","179777","NO","NO","NO","Yes"
"2012-08-31 00:00:00","KNIGHTSBRIDGE","51.5024394","-0.1562014","528072","179777","NO","NO","NO","Yes"
"2012-09-17 00:00:00","KNIGHTSBRIDGE","51.5024394","-0.1562014","528072","179777","NO","NO","NO","Yes"
"2014-02-04 00:00:00","KNIGHTSBRIDGE","51.5024394","-0.1562014","528072","179777","NO","NO","Yes","NO"
"2012-12-23 00:00:00","KNIGHTSBRIDGE","51.5024394","-0.1562014","528072","179777","Yes","NO","NO","NO"
"2012-12-12 00:00:00","KNIGHTSBRIDGE","51.5017296","-0.1655524","527425","179682","NO","NO","Yes","NO"
"2014-02-04 00:00:00","LILESTONE STREET","51.5256545","-0.1663533","527303","182341","NO","NO","Yes","NO"
"2013-09-23 00:00:00","ANDOVER PLACE","51.5331102","-0.1884559","525749","183132","NO","NO","NO","Yes"
"2013-09-23 00:00:00","ANDOVER PLACE","51.5331102","-0.1884559","525749","183132","NO","NO","NO","Yes"
"2013-10-02 00:00:00","ANDOVER PLACE","51.5331102","-0.1884559","525749","183132","NO","NO","NO","Yes"
"2013-10-02 00:00:00","ANDOVER PLACE","51.5331102","-0.1884559","525749","183132","NO","NO","NO","Yes"
"2012-08-06 00:00:00","APPLE TREE YARD","51.5085335","-0.1353891","529499","180491","NO","Yes","NO","NO"
"2012-11-13 00:00:00","BEDFORD COURT","51.5104519","-0.1257003","530166","180722","Yes","NO","NO","Yes"
"2012-11-19 00:00:00","BEDFORD COURT","51.5104519","-0.1257003","530166","180722","Yes","Yes","NO","NO"
"2013-06-21 00:00:00","BEDFORD COURT","51.5104519","-0.1257003","530166","180722","NO","NO","NO","Yes"
"2013-03-02 00:00:00","BEDFORD COURT","51.5104519","-0.1257003","530166","180722","NO","NO","NO","Yes"
"2012-09-14 00:00:00","BEDFORD COURT","51.5104519","-0.1257003","530166","180722","NO","NO","NO","Yes"
"2012-09-14 00:00:00","BEDFORD COURT","51.5104519","-0.1257003","530166","180722","NO","NO","NO","Yes"
"2014-01-15 00:00:00","SEYMOUR MEWS","51.5160317","-0.1538615","528196","181292","NO","Yes","NO","NO"
"2013-08-20 00:00:00","SEYMOUR PLACE","51.5205388","-0.1638199","527493","181776","NO","Yes","NO","NO"
"2012-10-30 00:00:00","THORNTON PLACE","51.5210511","-0.1601486","527746","181840","NO","Yes","NO","NO"
"2013-08-12 00:00:00","THORNTON PLACE","51.5210511","-0.1601486","527746","181840","NO","Yes","NO","NO"
"2013-05-19 00:00:00","CONDUIT STREET","51.5116297","-0.1426434","528987","180823","NO","NO","NO","Yes"
"2013-06-11 00:00:00","GREAT NEWPORT STREET","51.5118528","-0.1283954","529975","180873","NO","NO","NO","Yes"
"2013-12-03 00:00:00","GREAT NEWPORT STREET","51.5118528","-0.1283954","529975","180873","NO","Yes","NO","NO"
"2013-11-07 00:00:00","BURNE STREET","51.5209141","-0.1692065","527118","181809","NO","NO","NO","Yes"
"2012-05-21 00:00:00","HINDE STREET","51.5169422","-0.1512996","528372","181398","Yes","NO","NO","NO"
"2013-04-13 00:00:00","MAIDEN LANE","51.5103592","-0.1241106","530277","180714","Yes","NO","NO","NO"
"2013-10-15 00:00:00","MAIDEN LANE","51.5103592","-0.1241106","530277","180714","Yes","NO","NO","NO"
"2013-10-24 00:00:00","TUFTON STREET","51.4953137","-0.1281661","530038","179034","NO","Yes","NO","NO"
"2013-06-17 00:00:00","ARNE STREET","51.5147506","-0.1234628","530309","181204","Yes","NO","NO","NO"
"2012-10-12 00:00:00","JERMYN STREET","51.5078920","-0.1383138","529298","180415","NO","Yes","NO","NO"
"2012-07-14 00:00:00","JERMYN STREET","51.5078920","-0.1383138","529298","180415","Yes","NO","NO","NO"
"2012-07-14 00:00:00","JERMYN STREET","51.5078920","-0.1383138","529298","180415","Yes","NO","NO","NO"
"2012-08-15 00:00:00","JERMYN STREET","51.5078920","-0.1383138","529298","180415","Yes","NO","NO","NO"
"2012-10-24 00:00:00","JERMYN STREET","51.5078920","-0.1383138","529298","180415","NO","Yes","NO","NO"
"2013-12-07 00:00:00","JERMYN STREET","51.5078920","-0.1383138","529298","180415","Yes","NO","NO","NO"
"2013-05-19 00:00:00","JERMYN STREET","51.5078920","-0.1383138","529298","180415","Yes","NO","NO","NO"
"2013-03-31 00:00:00","JERMYN STREET","51.5078920","-0.1383138","529298","180415","Yes","NO","NO","Yes"
"2013-03-31 00:00:00","JERMYN STREET","51.5078920","-0.1383138","529298","180415","Yes","NO","NO","NO"
"2013-07-13 00:00:00","JERMYN STREET","51.5078920","-0.1383138","529298","180415","Yes","NO","NO","NO"
"2012-09-29 00:00:00","JERMYN STREET","51.5078920","-0.1383138","529298","180415","Yes","NO","NO","NO"
"2013-01-02 00:00:00","JERMYN STREET","51.5078920","-0.1383138","529298","180415","NO","NO","NO","Yes"
"2013-10-19 00:00:00","JERMYN STREET","51.5078920","-0.1383138","529298","180415","Yes","NO","NO","NO"
"2013-04-12 00:00:00","JERMYN STREET","51.5078920","-0.1383138","529298","180415","NO","Yes","NO","NO"
"2013-09-22 00:00:00","JERMYN STREET","51.5078920","-0.1383138","529298","180415","NO","NO","NO","Yes"
"2012-09-23 00:00:00","JERMYN STREET","51.5078920","-0.1383138","529298","180415","Yes","NO","NO","NO"
"2012-06-28 00:00:00","JERMYN STREET","51.5078920","-0.1383138","529298","180415","Yes","NO","NO","NO"
"2013-02-18 00:00:00","JERMYN STREET","51.5078920","-0.1383138","529298","180415","Yes","NO","NO","NO"
"2013-03-29 00:00:00","JERMYN STREET","51.5078920","-0.1383138","529298","180415","Yes","NO","NO","NO"
"2013-09-23 00:00:00","KING STREET","51.5061907","-0.1381302","529316","180226","NO","NO","NO","Yes"
"2012-10-05 00:00:00","MAIDA VALE","51.5256015","-0.1780141","526494","182315","Yes","NO","NO","NO"
"2013-07-01 00:00:00","SPRING GARDENS","51.5064488","-0.1278677","530027","180273","NO","Yes","NO","NO"
"2012-10-17 00:00:00","SPRING GARDENS","51.5064488","-0.1278677","530027","180273","NO","Yes","NO","NO"
"2013-07-04 00:00:00","MARYLEBONE PASSAGE","51.5171828","-0.1383960","529266","181448","NO","Yes","NO","NO"
"2012-08-14 00:00:00","MARYLEBONE PASSAGE","51.5171828","-0.1383960","529266","181448","NO","Yes","NO","NO"
"2013-02-21 00:00:00","MARYLEBONE PASSAGE","51.5171828","-0.1383960","529266","181448","Yes","NO","NO","NO"
"2013-02-28 00:00:00","MARYLEBONE PASSAGE","51.5171828","-0.1383960","529266","181448","Yes","NO","NO","NO"
"2013-02-28 00:00:00","MARYLEBONE PASSAGE","51.5171828","-0.1383960","529266","181448","Yes","NO","NO","NO"
"2014-01-10 00:00:00","ST JOHN'S WOOD HIGH STREET","51.5313552","-0.1680954","527166","182972","NO","NO","Yes","NO"
"2013-10-07 00:00:00","WARLOCK ROAD","51.5264660","-0.1990562","525032","182375","Yes","NO","NO","NO"
"2013-08-29 00:00:00","WARWICK SQUARE","51.4901882","-0.1424638","529060","178439","NO","Yes","NO","NO"
"2012-10-03 00:00:00","LONDON MEWS","51.5157566","-0.1746742","526753","181226","NO","NO","NO","Yes"
"2012-09-09 00:00:00","OLD BOND STREET","51.5089125","-0.1408518","529119","180524","Yes","NO","NO","NO"
"2013-10-12 00:00:00","OLD BOND STREET","51.5089125","-0.1408518","529119","180524","Yes","NO","NO","NO"
"2013-07-03 00:00:00","WHITEHALL","51.5056455","-0.1266961","530111","180185","NO","Yes","NO","NO"
"2013-11-15 00:00:00","WHITEHALL","51.5056455","-0.1266961","530111","180185","NO","NO","NO","Yes"
"2013-09-04 00:00:00","WHITEHALL","51.5056455","-0.1266961","530111","180185","NO","Yes","NO","Yes"
"2013-08-08 00:00:00","WHITEHALL","51.5056455","-0.1266961","530111","180185","NO","NO","Yes","NO"
"2013-05-28 00:00:00","WHITEHALL","51.5056455","-0.1266961","530111","180185","NO","Yes","NO","NO"
"2013-06-20 00:00:00","WHITEHALL","51.5056455","-0.1266961","530111","180185","NO","NO","NO","Yes"
"2013-09-15 00:00:00","WHITEHALL","51.5056455","-0.1266961","530111","180185","NO","NO","Yes","NO"
"2013-10-01 00:00:00","WHITEHALL","51.5056455","-0.1266961","530111","180185","NO","Yes","NO","Yes"
"2012-07-17 00:00:00","WHITEHALL","51.5056455","-0.1266961","530111","180185","NO","NO","NO","Yes"
"2012-07-19 00:00:00","WHITEHALL","51.5056455","-0.1266961","530111","180185","NO","NO","NO","Yes"
"2012-07-27 00:00:00","WHITEHALL","51.5056455","-0.1266961","530111","180185","NO","NO","NO","Yes"
"2012-10-15 00:00:00","BOURNE TERRACE","51.5210557","-0.1894706","525712","181789","NO","NO","Yes","NO"
"2013-08-06 00:00:00","BUCKINGHAM PALACE ROAD","51.4927033","-0.1476830","528691","178709","Yes","NO","NO","NO"
"2012-08-08 00:00:00","BUCKINGHAM PALACE ROAD","51.4927033","-0.1476830","528691","178709","NO","Yes","NO","NO"
"2013-07-02 00:00:00","BUCKINGHAM PALACE ROAD","51.4927033","-0.1476830","528691","178709","NO","NO","NO","Yes"
"2013-07-01 00:00:00","BUCKINGHAM PALACE ROAD","51.4927033","-0.1476830","528691","178709","NO","NO","NO","Yes"
"2012-05-14 00:00:00","BUCKINGHAM PALACE ROAD","51.4927033","-0.1476830","528691","178709","NO","Yes","NO","Yes"
"2013-01-24 00:00:00","BUCKINGHAM PALACE ROAD","51.4927033","-0.1476830","528691","178709","Yes","NO","NO","NO"
"2013-07-09 00:00:00","BUCKINGHAM PALACE ROAD","51.4927033","-0.1476830","528691","178709","Yes","NO","NO","NO"
"2013-05-15 00:00:00","BUCKINGHAM PALACE ROAD","51.4927033","-0.1476830","528691","178709","NO","Yes","NO","NO"
"2013-08-09 00:00:00","BUCKINGHAM PALACE ROAD","51.4927033","-0.1476830","528691","178709","NO","Yes","NO","NO"
"2012-10-19 00:00:00","BUCKINGHAM PALACE ROAD","51.4927033","-0.1476830","528691","178709","Yes","NO","NO","NO"
"2013-02-06 00:00:00","BUCKINGHAM PALACE ROAD","51.4927033","-0.1476830","528691","178709","Yes","NO","NO","NO"
"2013-08-29 00:00:00","BUCKINGHAM PALACE ROAD","51.4927033","-0.1476830","528691","178709","NO","Yes","NO","NO"
"2012-09-18 00:00:00","BUCKINGHAM PALACE ROAD","51.4927033","-0.1476830","528691","178709","Yes","NO","NO","NO"
"2013-07-02 00:00:00","GUILDHOUSE STREET","51.4922558","-0.1412849","529136","178671","NO","Yes","NO","NO"
"2013-08-29 00:00:00","GUILDHOUSE STREET","51.4922558","-0.1412849","529136","178671","NO","NO","NO","Yes"
"2012-09-17 00:00:00","GUILDHOUSE STREET","51.4922558","-0.1412849","529136","178671","NO","Yes","NO","NO"
"2012-09-17 00:00:00","GUILDHOUSE STREET","51.4922558","-0.1412849","529136","178671","NO","Yes","NO","NO"
"2012-12-06 00:00:00","PORTLAND MEWS","51.5140319","-0.1359159","529447","181102","NO","Yes","NO","NO"
"2013-09-30 00:00:00","PORTLAND MEWS","51.5140319","-0.1359159","529447","181102","NO","Yes","NO","NO"
"2013-07-01 00:00:00","PORTLAND MEWS","51.5140319","-0.1359159","529447","181102","NO","Yes","NO","NO"
"2013-02-27 00:00:00","PORTLAND MEWS","51.5140319","-0.1359159","529447","181102","NO","Yes","NO","NO"
"2013-02-27 00:00:00","PORTLAND MEWS","51.5140319","-0.1359159","529447","181102","NO","Yes","NO","NO"
"2013-01-17 00:00:00","PORTLAND MEWS","51.5140319","-0.1359159","529447","181102","NO","Yes","NO","NO"
"2012-04-30 00:00:00","PORTLAND MEWS","51.5140319","-0.1359159","529447","181102","NO","Yes","NO","NO"
"2013-04-15 00:00:00","PORTLAND MEWS","51.5140319","-0.1359159","529447","181102","NO","NO","Yes","NO"
